,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000063727.3,151.083702738313,-10.7037508897993,1.6722332936056,-6.40087177472725,1.54492279571277e-10,8.63813354472444e-09
ENSMUSG00000027377.2,22.665355483128,-7.96513766878913,1.24544934667358,-6.3953927071084,1.60135253930926e-10,8.91839882719243e-09
ENSMUSG00000066705.7,125.369749048188,-10.4346599712197,1.63356738359547,-6.38765200383295,1.68452136648522e-10,9.33899600503628e-09
ENSMUSG00000026180.8,17689.3072026368,-1.74672207457124,0.273966028507982,-6.37568856286265,1.82142730085114e-10,9.94822803005414e-09
ENSMUSG00000037335.13,154.846322851407,-10.7392180936027,1.68430329308689,-6.37605954799299,1.81702300003281e-10,9.94822803005414e-09
ENSMUSG00000030353.15,110.580641072954,-10.2535704783173,1.61111889063311,-6.36425439359598,1.96240659363963e-10,1.05954975853535e-08
ENSMUSG00000041734.15,49.1734173497487,-9.08508799161999,1.43131600942824,-6.34736699078015,2.19031203949694e-10,1.16045521013946e-08
ENSMUSG00000005397.8,976.966780000707,-8.20723024163508,1.29703970272709,-6.32766308107531,2.48901860303804e-10,1.29924934164488e-08
ENSMUSG00000046352.7,605.67409478627,-9.95089978382493,1.57686139127908,-6.31057354746521,2.78003259410937e-10,1.42486743029968e-08
ENSMUSG00000018906.14,220.401338334686,-11.248587780442,1.78642379700901,-6.29670730947237,3.04034579384346e-10,1.55266179060323e-08
ENSMUSG00000027230.9,389.271205484889,-1.25140222987542,0.198851771481817,-6.29314096902497,3.11105565717994e-10,1.58305731390171e-08
ENSMUSG00000031565.18,467.278093960193,-4.69351150313223,0.747162200723709,-6.28178392668425,3.34709834165455e-10,1.69706283659661e-08
ENSMUSG00000030111.9,333.247024453617,-11.8449996707125,1.88747896284768,-6.27556645868081,3.48363636366761e-10,1.75998285715865e-08
ENSMUSG00000030256.11,84.219512041829,-9.86038225294988,1.57198820777062,-6.27255484755434,3.5517127722034e-10,1.78799035144446e-08
ENSMUSG00000052698.15,21.3687140119026,-3.05866568015645,0.48890663363478,-6.2561345453973,3.94636321937999e-10,1.97961893976416e-08
ENSMUSG00000026278.14,112.831106213503,-10.2826912246719,1.64692811391292,-6.24355801434551,4.27727558953275e-10,2.12302949086071e-08
ENSMUSG00000031323.8,28.6306640641947,-8.3048831937061,1.33222304512869,-6.23385342572563,4.55098929166133e-10,2.230320207037e-08
ENSMUSG00000030650.18,53.7205573345108,-9.21196157789105,1.47777642011384,-6.23366393759445,4.55650035228116e-10,2.230320207037e-08
ENSMUSG00000030849.18,103.508575662942,-10.1582372459317,1.63250856717215,-6.22247101804057,4.89385203994905e-10,2.37898388168795e-08
ENSMUSG00000031987.6,392.065894902504,-1.01497297389629,0.163128318433881,-6.22192997292297,4.91076225579803e-10,2.37902886542873e-08
ENSMUSG00000028347.14,89.2313732300786,-9.94414576673718,1.59848287550042,-6.22098986429497,4.94028081992083e-10,2.3851608354471e-08
ENSMUSG00000037279.13,34.9147100998067,-8.59094003608842,1.38362976737442,-6.2089875764892,5.33270380155911e-10,2.56586489717194e-08
ENSMUSG00000024140.10,720.422121717545,-5.7949536271793,0.934647578695053,-6.20014833320401,5.64099696609457e-10,2.70500146041945e-08
ENSMUSG00000039166.16,232.340011388671,-1.18519945916064,0.191263039246844,-6.19669886993179,5.76596640305428e-10,2.74630844234363e-08
ENSMUSG00000023403.14,28.5152330507113,-8.29885806683027,1.34106685777572,-6.18825080846056,6.08354817043396e-10,2.87818971300866e-08
ENSMUSG00000041957.15,113.750526916795,-10.2943034185445,1.66426496240521,-6.18549548965274,6.19077053412272e-10,2.909456477598e-08
ENSMUSG00000034981.9,245.500970920095,-11.404167759334,1.84405707262872,-6.1842813482325,6.23860166327637e-10,2.92222712346714e-08
