,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000028329.13,810.236980369848,-1.37301135232911,0.251323531362168,-5.46312295107195,4.67830332282297e-08,1.00661257598626e-06
ENSMUSG00000026180.8,50246.3553726829,-1.31846876850928,0.241442953914452,-5.46078792995731,4.74026017797991e-08,1.01687147552931e-06
ENSMUSG00000040528.15,4722.24357992387,-1.35604268192595,0.248678391591439,-5.45299763782383,4.95277273804187e-08,1.05294469971147e-06
ENSMUSG00000030727.12,586.087809274131,-1.55174639386901,0.285040764052813,-5.44394553188015,5.2113161076795e-08,1.10625911531724e-06
ENSMUSG00000037395.15,274.703593951438,-1.09821572256343,0.202470808213394,-5.42406943625159,5.82572340271525e-08,1.22572531976774e-06
ENSMUSG00000068923.14,215.272931227009,-1.06439737992702,0.198239616728849,-5.36924655873851,7.90662632515062e-08,1.6345716309934e-06
ENSMUSG00000031887.13,599.3765879645,-1.33107655992693,0.248094048268974,-5.36520956151204,8.08552881428562e-08,1.66757123874999e-06
ENSMUSG00000044701.5,407.769070930262,-1.55143851982307,0.289884527151023,-5.35191903848944,8.70263363881798e-08,1.7829120799317e-06
ENSMUSG00000048779.5,236.712520151566,-1.26137408732053,0.235872585639915,-5.34769262777388,8.90825816648993e-08,1.82050544223074e-06
ENSMUSG00000049922.8,756.623205479736,-1.24291746934323,0.232728222035046,-5.34063921631328,9.26194193859453e-08,1.88198432201627e-06
ENSMUSG00000033276.18,218.668881754373,-1.16273972827259,0.218056159471678,-5.33229481382117,9.69793222371379e-08,1.95661964014985e-06
ENSMUSG00000039753.16,35231.5102151766,-1.04719379284624,0.196473894573064,-5.32993859118934,9.82459811511776e-08,1.976575925872e-06
ENSMUSG00000026239.14,677.472136948365,-1.4382566322377,0.269992598018757,-5.3270224546592,9.98358256369694e-08,2.0000864984149e-06
ENSMUSG00000029780.14,7719.46226279679,-1.9447895220169,0.365384795544792,-5.32257922532655,1.02306203580498e-07,2.04096577563111e-06
ENSMUSG00000024816.12,3811.3139465606,-1.15866702396378,0.217901543999222,-5.31738785645278,1.05267522767888e-07,2.09125605900391e-06
ENSMUSG00000026417.13,19.1401637834887,-7.5979675918879,1.42916029603531,-5.31638586165995,1.05848566192334e-07,2.09987044128635e-06
ENSMUSG00000029708.9,1790.76376702791,-1.97650663313803,0.374914247662747,-5.27188989338167,1.35026079421765e-07,2.62389014363385e-06
ENSMUSG00000004707.14,264.013329223681,-2.02559607508225,0.385110553853433,-5.25977814633758,1.4422930862656e-07,2.76873621573682e-06
ENSMUSG00000028914.13,1258.22728220275,-1.58188215580148,0.30359186261707,-5.21055519131868,1.88276359676171e-07,3.54736569739071e-06
ENSMUSG00000047293.7,133.772104599846,-3.47806736797917,0.670146443938416,-5.19001092886317,2.10281738112751e-07,3.9204883215681e-06
ENSMUSG00000056917.13,14313.2946923326,-1.14081974354592,0.220370717180684,-5.17682094128027,2.25698638869806e-07,4.19073974209302e-06
ENSMUSG00000037833.14,12.3859409798034,-6.96859727790023,1.34672056754904,-5.17449383771029,2.28529652182507e-07,4.23299917514646e-06
ENSMUSG00000039853.18,190.632952322713,-1.45213701354692,0.28091927656752,-5.16923235489642,2.35057503570632e-07,4.3369936280571e-06
ENSMUSG00000031546.6,451.548477439207,-1.05566597567883,0.204860583781859,-5.15309463729214,2.56222576202464e-07,4.68502487217958e-06
ENSMUSG00000008301.11,371.343061324052,-1.16798961773133,0.227079597661262,-5.14352513286394,2.69630563617597e-07,4.88628212235248e-06
ENSMUSG00000027698.14,863.368951643522,-1.00305683018339,0.195146295235298,-5.1400249693388,2.74701961728976e-07,4.97186117263982e-06
ENSMUSG00000040613.14,2783.94489336906,-1.1916005711357,0.232723609991304,-5.120239288056,3.0514821125629e-07,5.44678085355213e-06
ENSMUSG00000030750.13,1033.80201912158,-1.56010793491568,0.30495173674395,-5.11591752705972,3.12219469806921e-07,5.55906765991222e-06
ENSMUSG00000090083.11,372.535783847572,-1.41590286606992,0.277064573563346,-5.1103713761016,3.21526150590833e-07,5.71049686909703e-06
ENSMUSG00000011305.11,361.990604811564,-2.2571337295549,0.4419005296132,-5.10778688482359,3.25953982716165e-07,5.77473697737444e-06
ENSMUSG00000055809.7,14.3374638437356,-7.18205879351274,1.40694682099231,-5.10471233621131,3.31298090666664e-07,5.84035891516827e-06
ENSMUSG00000051007.15,709.887075354048,-1.23208706715567,0.241726613435767,-5.09702696630494,3.45029195520447e-07,6.05056344870538e-06
ENSMUSG00000025010.14,258.437344998637,-1.6555255315922,0.326587319926609,-5.0691665921513,3.99561393057438e-07,6.91537361204149e-06
ENSMUSG00000033416.15,4248.0211480842,-1.51214256578891,0.298969013436651,-5.05785716187379,4.23993818499997e-07,7.27634692857104e-06
ENSMUSG00000068394.4,407.562331219401,-1.53606376724826,0.304295614636449,-5.04793264629673,4.46616532419418e-07,7.59141514055153e-06
ENSMUSG00000024937.15,10655.0630524551,-1.16610848019529,0.231823523604871,-5.03015596546128,4.90081015585488e-07,8.26119998343159e-06
ENSMUSG00000051397.5,1906.5750457769,-1.9826451904729,0.394744918512001,-5.02259838567781,5.09770686906552e-07,8.55261915700463e-06
ENSMUSG00000043702.9,661.334289480916,-1.13772795750428,0.227159366621991,-5.00850118761575,5.48555371562668e-07,9.10678637825017e-06
ENSMUSG00000073609.9,1058.10839906848,-1.28007271899326,0.255939936659415,-5.00145751265336,5.68985073496221e-07,9.36950680564182e-06
ENSMUSG00000030748.9,17204.9165634577,-1.75489311917049,0.351077438049461,-4.99859270057466,5.7750241817707e-07,9.48782519551809e-06
ENSMUSG00000028480.14,18617.0615882546,-1.17544476985736,0.237455254222947,-4.95017376517487,7.41472499133969e-07,1.1829417555751e-05
ENSMUSG00000052917.15,2001.43837952726,-1.3721793627567,0.277187732238007,-4.95036108444541,7.40759157866949e-07,1.1829417555751e-05
ENSMUSG00000002227.15,10246.3189747429,-1.51934093028375,0.30692922705251,-4.95013441656964,7.41622428902389e-07,1.1829417555751e-05
ENSMUSG00000071302.10,112.137310732426,-1.12430956664962,0.227679513258921,-4.93812355163918,7.88778655840158e-07,1.24422626509271e-05
ENSMUSG00000036613.8,770.837828644698,-1.20043628085892,0.243485712028944,-4.93021241721248,8.21402532201035e-07,1.29139709367236e-05
ENSMUSG00000033703.9,716.457451964755,-1.57366736774824,0.320430313760238,-4.91110640963183,9.05639218326415e-07,1.40675300172753e-05
ENSMUSG00000056749.7,4524.01304484339,-2.53761488099222,0.519340975447941,-4.88622119370319,1.02789713394286e-06,1.56927832538929e-05
ENSMUSG00000037275.14,267.868534009739,-1.17267279024547,0.240239722349458,-4.88126101203064,1.05409613855917e-06,1.60411809803811e-05
ENSMUSG00000091636.2,21.39742713713,-4.83356130209853,0.990801618268566,-4.87843500956853,1.06930885441857e-06,1.62034418322746e-05
ENSMUSG00000044122.14,104.282637999609,-1.8490352858249,0.379871069183241,-4.86753384457655,1.12999484528847e-06,1.70294302666176e-05
ENSMUSG00000039967.14,2015.93182636019,-1.07590889579647,0.222065372954351,-4.84500974412448,1.26605465051193e-06,1.88243031752525e-05
ENSMUSG00000031506.11,1447.76479316802,-1.16506720140569,0.240625767113681,-4.84182228437434,1.28653802695905e-06,1.8981465507952e-05
ENSMUSG00000025198.16,841.662334691077,-1.33976737174893,0.276692642504327,-4.84207805318851,1.28488270217147e-06,1.8981465507952e-05
ENSMUSG00000025791.18,1949.10891357858,-1.08580822358853,0.224784984801523,-4.83043039795233,1.36238233430713e-06,1.99033579178162e-05
ENSMUSG00000049999.4,4016.6853485109,-1.37352350357052,0.284813555223254,-4.82253557943851,1.41744735847113e-06,2.06021634429212e-05
ENSMUSG00000028894.18,2150.12986981805,-1.04332103279271,0.216408600782159,-4.8210700915854,1.42790170781159e-06,2.07329581305487e-05
ENSMUSG00000032583.7,673.3046020013,-1.00137379484975,0.209074383365865,-4.7895575666839,1.6714944226903e-06,2.39524814454734e-05
ENSMUSG00000046947.12,570.297594838631,-1.20651748817146,0.252026693958027,-4.78726070331419,1.69073145992373e-06,2.42037979046769e-05
ENSMUSG00000047090.13,234.005419858349,-1.1548982741029,0.241538712307193,-4.78142101144464,1.74060395362837e-06,2.48179806961787e-05
ENSMUSG00000060301.6,90.5491644367853,-1.36564907210289,0.286469480054559,-4.76717125971954,1.86830491299655e-06,2.64271451645709e-05
ENSMUSG00000032192.9,972.495824726719,-1.66366536350804,0.349489149477743,-4.76027758227726,1.93326880831001e-06,2.71840877646276e-05
ENSMUSG00000031834.15,727.315902880128,-1.25051982017635,0.262729906210666,-4.7597163117534,1.93865253996196e-06,2.72060756445499e-05
ENSMUSG00000035171.9,373.88911503618,-1.13283444936495,0.238327925453123,-4.75325938918464,2.00163279439286e-06,2.80071291977721e-05
ENSMUSG00000063522.5,8.8488252782976,-6.4850940358758,1.36723294880214,-4.74322538932191,2.10342016216572e-06,2.92589031151255e-05
ENSMUSG00000069208.9,217.624752855021,-1.49600768878018,0.316959122526323,-4.71987578983765,2.35988699322846e-06,3.2477517228547e-05
ENSMUSG00000056234.15,10124.8957193145,-1.02667151048237,0.21771104300078,-4.71575302902154,2.40818406337672e-06,3.2951175599172e-05
ENSMUSG00000035495.15,1768.91283664092,-1.00874068971901,0.214174279251464,-4.7099058451115,2.47831253944353e-06,3.37486460916192e-05
ENSMUSG00000000244.17,1327.91484175536,-1.08361330174276,0.230250771898657,-4.70623091860774,2.52338675225412e-06,3.42315437134359e-05
ENSMUSG00000052040.10,7969.89180614905,-1.32200392176961,0.280897903424058,-4.70635026340457,2.52191066456947e-06,3.42315437134359e-05
ENSMUSG00000009585.18,2432.03624073248,-1.29044612672207,0.274647802778319,-4.69854888212469,2.62016482135037e-06,3.54768324290063e-05
ENSMUSG00000003623.4,1961.70874021474,-1.34521301955963,0.286453551824124,-4.69609474552983,2.65182575003435e-06,3.58034179938287e-05
ENSMUSG00000024959.14,677.266561494551,-1.19047284278958,0.253803508799634,-4.69052949039175,2.72498948345e-06,3.66176888700583e-05
ENSMUSG00000029192.17,9220.54853596842,-1.51274014114466,0.323116042617442,-4.68172402982691,2.84472280629892e-06,3.81187503790422e-05
ENSMUSG00000023017.10,63.2652865214156,-2.11241587659603,0.454198510257885,-4.65086482867733,3.30545937171398e-06,4.37574008277825e-05
ENSMUSG00000020308.6,510.565733591117,-1.61446045052059,0.347412157630876,-4.64710406662263,3.36627366002083e-06,4.45210789353173e-05
ENSMUSG00000061461.11,480.710348906927,-1.01419509803465,0.218443201632794,-4.64283205178214,3.43665697919377e-06,4.5252910902838e-05
ENSMUSG00000020718.12,361.528402663541,-1.50613992500626,0.325530073219067,-4.62673052020204,3.71483354818257e-06,4.83675402745087e-05
ENSMUSG00000030282.14,3268.54446850754,-1.10231266415885,0.238661265176362,-4.61873301201299,3.86090253402532e-06,4.99044425541349e-05
ENSMUSG00000001062.18,2253.60067370272,-1.15038010989417,0.2493385854544,-4.61372678359308,3.95512267789872e-06,5.08913888202253e-05
ENSMUSG00000042821.7,1047.51424982956,-1.5479995813783,0.336397002456384,-4.60170444467324,4.19047554394069e-06,5.36290508965779e-05
ENSMUSG00000038241.16,1976.12053055232,-1.31073121235046,0.285288789198835,-4.59440139947783,4.33993274033257e-06,5.5342884470275e-05
ENSMUSG00000032381.5,1797.16271003081,-1.06218270993715,0.231350164166114,-4.5912338716755,4.40633241117832e-06,5.61393549774812e-05
ENSMUSG00000031608.13,843.55272426286,-1.05578863911596,0.230158966517342,-4.58721489365224,4.49198248926715e-06,5.71283915867154e-05
ENSMUSG00000071724.5,1258.43575604448,-1.38976146241061,0.303219623989377,-4.58334933645091,4.57586620247187e-06,5.80914778859264e-05
ENSMUSG00000038533.15,349.626349066484,-1.02558557319987,0.22424919039317,-4.57341929039627,4.79828562111096e-06,6.04303982202516e-05
ENSMUSG00000073471.3,1029.60726693005,-1.37525648832589,0.300858520081524,-4.57110700389417,4.85154454414112e-06,6.09932925743566e-05
ENSMUSG00000034259.8,569.244777469792,-1.22089914124541,0.26769548010546,-4.56077607572766,5.09649072703709e-06,6.39035333766869e-05
ENSMUSG00000040097.16,175.16365347179,-1.02591330637933,0.225285104113026,-4.55384438495601,5.26743272010446e-06,6.58151856711999e-05
ENSMUSG00000021884.18,340.105024084917,-1.40457951714719,0.309162507194479,-4.54317546423452,5.54130893258352e-06,6.85767733992095e-05
ENSMUSG00000010142.12,429.624461866922,-1.60757368799392,0.3538724267626,-4.54280573002197,5.55104041907389e-06,6.85767733992095e-05
ENSMUSG00000050860.6,6489.4725188038,-1.64892704897262,0.362965130975516,-4.54293514239485,5.54763239717465e-06,6.85767733992095e-05
ENSMUSG00000022003.7,868.659392475427,-1.43533551950236,0.31640131136016,-4.53643985649767,5.7211794994556e-06,7.0462073578005e-05
ENSMUSG00000040414.8,1513.3387287354,-1.15109425995299,0.253911980806704,-4.53343814772287,5.80312647451439e-06,7.1319873600503e-05
ENSMUSG00000024038.17,1433.88499254524,-1.07262338815314,0.236796900770666,-4.52971886313646,5.9062224055265e-06,7.24618707530745e-05
ENSMUSG00000041346.11,287.105303446876,-1.11089289914709,0.245305789373312,-4.52860448987,5.93745179504111e-06,7.27823264789721e-05
ENSMUSG00000034853.16,246.689654157874,-1.43024982464514,0.316849766406317,-4.51396837329852,6.36257092865303e-06,7.77259522364783e-05
ENSMUSG00000024906.10,503.998911512534,-1.04994615565927,0.232984355259347,-4.50650926535614,6.59028090139093e-06,8.01639292565435e-05
ENSMUSG00000051490.3,1178.97566389864,-1.29142737941291,0.286881454877138,-4.50160635153636,6.74418040836806e-06,8.18263251591096e-05
