,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000105504.4,987.168802295602,4.6994743354083,0.307925025393248,15.2617486331507,1.37513242549416e-52,7.83495450749555e-50
ENSMUSG00000005774.12,714.993519377837,2.37077648402414,0.157751288548009,15.0285712772649,4.77187037288588e-51,2.61425083043794e-48
ENSMUSG00000030402.5,501.812027987975,8.19213655655371,0.563797256977868,14.5302880692719,7.78921824963509e-48,3.96248659813579e-45
ENSMUSG00000022747.17,4486.47828623754,1.83128372687563,0.126071349521303,14.525772380712,8.31991892094383e-48,4.08651465896289e-45
ENSMUSG00000022529.11,4069.95831139879,2.70364370561954,0.186830375080811,14.471114263139,1.84459534102261e-47,8.75813867917533e-45
ENSMUSG00000015839.6,26192.2187832238,2.77832677690276,0.196578822424519,14.1333982096141,2.36453094121498e-45,1.08646382989246e-42
ENSMUSG00000056529.7,23733.4414591375,3.3998872078729,0.243256005647293,13.9765807583084,2.16649256614261e-44,9.64360003504228e-42
ENSMUSG00000006818.5,13371.999628088,4.45745802516855,0.322656897650914,13.8148542852201,2.0737342935295e-43,8.95099129607097e-41
ENSMUSG00000033813.15,3777.94655737207,1.66942853125844,0.126218332349309,13.2265139317346,6.16825993612246e-40,2.51030555800367e-37
ENSMUSG00000039193.9,413.095459864676,3.45435671242721,0.262388890121556,13.1650265787813,1.39488539451987e-39,5.51909654431697e-37
ENSMUSG00000024401.14,33508.258788345,5.58375845845022,0.429759416274753,12.9927541945478,1.3449825971983e-38,5.17781949040338e-36
ENSMUSG00000040363.15,1982.14228735711,2.80551568991467,0.216041958956937,12.9859759810542,1.46952847177543e-38,5.50841146104453e-36
ENSMUSG00000020227.10,8943.16248986232,1.963822244199,0.15401250999639,12.7510566787401,3.07548032028227e-37,1.09517854205252e-34
ENSMUSG00000102037.1,247.326692060776,4.64328256659078,0.367406572898049,12.6379953683606,1.30334606096038e-36,4.52801494934625e-34
ENSMUSG00000033083.16,869.257919862588,5.61444851103325,0.448299189893193,12.523887255676,5.52609352357191e-36,1.87413514642282e-33
ENSMUSG00000021930.14,193.660903620209,3.54460086610373,0.289330486886337,12.2510451776076,1.65844651020646e-34,5.36884365713199e-32
ENSMUSG00000043336.14,409.146499017647,3.80757515636527,0.311044867949056,12.2412408906515,1.87149259555734e-34,5.92389789580417e-32
ENSMUSG00000021451.16,40820.1661875241,2.40643930433968,0.196621867772142,12.2389199716504,1.92578117918137e-34,5.96322328614335e-32
ENSMUSG00000031652.11,42752.8030260283,2.83405830926334,0.233278136276272,12.148838097313,5.81866286742102e-34,1.76342625284138e-31
ENSMUSG00000060477.14,11179.9058950299,2.9972110712493,0.24675369691084,12.1465700768499,5.98230523108586e-34,1.77524907732473e-31
ENSMUSG00000025017.10,23917.5250446963,2.75650578686415,0.227322988706878,12.1259438059674,7.69683290926602e-34,2.23742220325684e-31
ENSMUSG00000032621.8,762.741889036428,1.2387964361893,0.105143428244336,11.7819673266744,4.83511984377721e-32,1.32445090489928e-29
ENSMUSG00000094870.8,6389.68760264598,2.85351351197177,0.242712248801297,11.7567758778746,6.51758571076865e-32,1.7516319030979e-29
ENSMUSG00000016528.10,44176.6526148997,2.61381820545812,0.223688063627838,11.685103635243,1.51894182455049e-31,4.00663099053651e-29
ENSMUSG00000023947.8,6755.23978596764,4.01006932813337,0.3443433584837,11.6455544424946,2.41744332120795e-31,6.26073866677928e-29
ENSMUSG00000021277.16,5679.50279039411,1.99296925007748,0.171506383527396,11.6203794231317,3.24691046805051e-31,8.25874869766276e-29
ENSMUSG00000026470.14,2116.31969992182,1.51831652377549,0.131357178973538,11.5586870518996,6.67211142470937e-31,1.66732552865895e-28
ENSMUSG00000021281.15,70141.970032476,2.90554659114615,0.251600802898228,11.548240536901,7.53471434285491e-31,1.85042191551078e-28
ENSMUSG00000036057.11,5037.66383699433,2.27710955881343,0.198353877011412,11.480035546179,1.66212173686456e-30,3.94587700331646e-28
ENSMUSG00000035778.17,1486.72588299057,2.17367542477822,0.193057280486451,11.259225341314,2.08584158946966e-29,4.87061108203374e-27
ENSMUSG00000062421.13,1132.99947173345,1.67699486859599,0.152496538028228,10.9969373093936,3.95331567135975e-28,8.79859819107004e-26
ENSMUSG00000090946.3,3771.46921604647,2.04148125534563,0.18900283659471,10.8013260124942,3.39268111424903e-27,7.32202269566108e-25
ENSMUSG00000001785.13,3824.14801822639,1.61648435007657,0.150393864527763,10.7483397354828,6.0337885713896e-27,1.28276543896826e-24
ENSMUSG00000035004.3,44064.252443209,2.01408677695524,0.187664648014833,10.7323718039641,7.17310319464918e-27,1.50255414565563e-24
ENSMUSG00000023349.14,1339.00539269235,5.13375747456822,0.480420426793972,10.6859683482398,1.18406847511271e-26,2.44432918253703e-24
ENSMUSG00000027803.14,313.546629642298,3.12277090968991,0.294433517653849,10.6060306400347,2.79366652900892e-26,5.60464592101451e-24
ENSMUSG00000117679.1,1105.04246383907,2.33646383863244,0.225742453886569,10.35013041812,4.17916129318203e-25,8.04432073784931e-23
ENSMUSG00000024778.13,6214.26437695829,2.08950509134125,0.202915081427828,10.2974361325845,7.2364269031879e-25,1.37434219745345e-22
ENSMUSG00000026875.14,1930.40218961039,5.05564691180972,0.492132335193744,10.2729419513136,9.3314770593474e-25,1.74891525307032e-22
ENSMUSG00000019943.10,8191.82201690682,2.4987314884626,0.245707244378849,10.1695474823277,2.71165494489382e-24,5.01620948507372e-22
ENSMUSG00000026102.9,8647.52462700016,2.88407106593836,0.284407595452916,10.1406260312616,3.64754457192871e-24,6.6609775490452e-22
ENSMUSG00000041313.14,667.231035323452,3.92691616210867,0.387769659848494,10.126929898649,4.19617835772394e-24,7.5658689275215e-22
ENSMUSG00000030161.8,661.948534244451,2.37368156551053,0.235148588496134,10.0943900224583,5.84935912834284e-24,1.04147839280144e-21
ENSMUSG00000089809.9,453.920636233955,5.09367438583841,0.504769728426154,10.0910852988752,6.04969050263669e-24,1.06384927801922e-21
ENSMUSG00000029275.18,1442.88435298522,2.8573426697469,0.284909980798611,10.0289314601675,1.13740803234031e-23,1.9757609771531e-21
ENSMUSG00000027361.15,3218.31362924393,1.6323419249102,0.164157797781668,9.94373673970233,2.68559698217963e-23,4.608872700502e-21
ENSMUSG00000000732.9,12546.7511438617,3.3395598614924,0.337507998911584,9.89475767170559,4.38671517908391e-23,7.35110247186719e-21
ENSMUSG00000022967.13,9311.66412700719,1.63335801061674,0.165299289514848,9.88121615894804,5.02196759705052e-23,8.31777982004508e-21
ENSMUSG00000009112.4,3293.27162436297,1.74916631046915,0.177846989430222,9.83523148788205,7.93848298359197e-23,1.29972128296878e-20
ENSMUSG00000048327.6,689.56910620439,1.72022754161296,0.175533602952313,9.79998993172999,1.1259686887499e-22,1.82253386392654e-20
ENSMUSG00000045664.5,4413.62482181921,2.77602765911177,0.285148773298972,9.73536595299033,2.1304945227513e-22,3.40974876203029e-20
ENSMUSG00000047648.13,2200.92100270535,1.49802551304809,0.15541410107605,9.63892917486969,5.47561690649619e-22,8.66607635734797e-20
ENSMUSG00000049764.8,158.321317969664,1.68446090892194,0.177152291432531,9.50854711107974,1.93343913411075e-21,2.99346815502972e-19
ENSMUSG00000032712.16,15846.1308846003,1.58736377102185,0.167274040280893,9.48960022939777,2.31921980444335e-21,3.55214697790226e-19
ENSMUSG00000031007.2,6168.17988658189,1.27438355792896,0.134332615316532,9.48677694486992,2.3828803357824e-21,3.59985940272302e-19
ENSMUSG00000032691.14,19854.0506724985,3.34610704961814,0.353192597680526,9.47388782095826,2.69617480121883e-21,4.00044936130844e-19
ENSMUSG00000030232.18,1574.73410372034,1.59938302842437,0.170429335242781,9.38443505718079,6.32546250292556e-21,9.28864823625481e-19
ENSMUSG00000030156.5,3261.85058437535,4.33196402901274,0.461761614744622,9.38138617565371,6.51110045916152e-21,9.46368519798946e-19
ENSMUSG00000035095.11,249.397304009003,3.84150424298396,0.410385785355526,9.36071467401332,7.91991490780413e-21,1.11453721457159e-18
ENSMUSG00000034807.9,1712.62959468744,2.31111431196052,0.246886028938631,9.36105749643292,7.89425681114096e-21,1.11453721457159e-18
ENSMUSG00000018425.18,9490.20400051711,1.79010022382744,0.191252035033153,9.35990157447021,7.98110052557581e-21,1.11453721457159e-18
ENSMUSG00000041238.16,1286.68866590872,1.73680435150384,0.185497662658766,9.36294466792713,7.75447880820152e-21,1.11453721457159e-18
ENSMUSG00000039395.8,661.578499973406,2.77699065173841,0.297028385046656,9.34924334353504,8.82769731361135e-21,1.2207934032532e-18
ENSMUSG00000035678.8,159.628326492726,3.70436132819919,0.399629641061717,9.2694859129008,1.87045255639679e-20,2.56180059743422e-18
ENSMUSG00000029475.17,283.180957852267,2.23207577916548,0.240842187336459,9.2677940017512,1.9003548759055e-20,2.57796712879981e-18
ENSMUSG00000027011.14,728.922911863292,1.6044950676365,0.174481053700034,9.19581257455569,3.72170944512827e-20,5.00113484305727e-18
ENSMUSG00000045362.8,508.225099972466,1.65496056632241,0.180665155508282,9.16037495811717,5.17173027854034e-20,6.88468468107743e-18
ENSMUSG00000029775.14,4141.31735649089,2.31910066805678,0.253242177046002,9.15763991254704,5.30446808988774e-20,6.99600402521861e-18
ENSMUSG00000031304.18,2468.32038481399,2.13370329634383,0.233090755406514,9.15395933494923,5.48842353452496e-20,7.17221145190583e-18
ENSMUSG00000038174.14,442.692473952169,2.23721482301106,0.244960228677417,9.13297164641855,6.66443218020741e-20,8.62983381589767e-18
ENSMUSG00000038963.15,826.436871704107,3.95337001435236,0.433374997253808,9.12228448665453,7.3557143849424e-20,9.43917078370447e-18
ENSMUSG00000026981.15,13824.6914919318,2.01810661693947,0.221708017703941,9.10254233400959,8.82415948439866e-20,1.1222439972837e-17
ENSMUSG00000063234.5,7539.46212041948,2.99519303254789,0.329351836661885,9.09420473529278,9.52811990500034e-20,1.2010490259011e-17
ENSMUSG00000026821.16,4829.03060518904,6.20561654681469,0.688394971823441,9.01461631885119,1.9756079356542e-19,2.40517602012465e-17
ENSMUSG00000034707.7,8932.66735013901,3.13237937837284,0.350021999339416,8.94909286926097,3.58415526524384e-19,4.3265006439096e-17
ENSMUSG00000025616.14,1640.98628048889,1.32888417781876,0.149066451095061,8.91470997032939,4.89094714924664e-19,5.85434043645959e-17
ENSMUSG00000007872.3,158.329832534397,4.03847315129952,0.456973418798141,8.83743558196638,9.79406785922273e-19,1.15294795526255e-16
ENSMUSG00000032633.12,4705.28582039842,2.31069362759212,0.261768373817404,8.82724522406949,1.07285402390906e-18,1.25260104234104e-16
ENSMUSG00000033793.12,4019.14248281831,1.16848124299959,0.132428964248557,8.82345678401936,1.10979533497098e-18,1.2851971342542e-16
ENSMUSG00000024069.14,708.42437852392,1.45822161042984,0.165320076191782,8.82059604629151,1.13852042685403e-18,1.30782943226684e-16
ENSMUSG00000012296.16,1014.19646749424,2.28521309558842,0.259943730347272,8.79118374017134,1.47992304063993e-18,1.67301776118057e-16
ENSMUSG00000066278.6,3414.05370613481,1.76050611497966,0.201448121013941,8.73925309463586,2.34656633420942e-18,2.61128834878742e-16
ENSMUSG00000030103.11,7222.48538080985,2.97116118131159,0.340099212718926,8.73616012680131,2.41168055960797e-18,2.66294402256247e-16
ENSMUSG00000055994.15,1513.84226636562,2.3448164636379,0.269250194865735,8.70868994099401,3.07406879563091e-18,3.36823353268974e-16
ENSMUSG00000021990.16,42636.5423778811,3.05020397357656,0.35141928840265,8.6796714757492,3.96913631112456e-18,4.31575401646246e-16
ENSMUSG00000018500.2,138.323250455245,6.60103644108545,0.766966634518498,8.6066800614209,7.52069737539855e-18,7.93517136408719e-16
ENSMUSG00000026872.18,2066.16236887286,2.10234265338438,0.244845105222106,8.58641895853823,8.97220512449889e-18,9.39706542598252e-16
ENSMUSG00000028630.9,585.250739633039,4.02980403003438,0.47467641256127,8.48958137247703,2.07382766830936e-17,2.1561752779123e-15
ENSMUSG00000050350.8,100.944384791773,4.59783874818678,0.543994253668629,8.45199874296381,2.86357683223286e-17,2.93444520851258e-15
ENSMUSG00000037465.10,1485.27851719994,2.12000425614996,0.251062675667519,8.44412356601135,3.06335030394355e-17,3.11674012352656e-15
ENSMUSG00000070544.6,9716.53250746862,1.63358478123636,0.195187702962194,8.36930173594373,5.79606599426521e-17,5.81402563537421e-15
ENSMUSG00000038352.15,182.447588718283,11.0552116093583,1.32792693432002,8.32516558226097,8.42109463938246e-17,8.38811692610936e-15
ENSMUSG00000038535.17,358.537099219768,1.66858688715517,0.200769331028534,8.31096501944325,9.49269078185475e-17,9.38985329838466e-15
ENSMUSG00000027399.1,1331.58475845473,5.71973966894061,0.689721299497527,8.29282736825371,1.10587783675613e-16,1.08635337287961e-14
ENSMUSG00000055866.9,3035.16375308223,2.7272622717007,0.329343273030034,8.28091081566432,1.22236711540114e-16,1.19256145149136e-14
ENSMUSG00000028599.10,32990.7708984755,3.3218512995919,0.402976635979567,8.24328510142293,1.67545707589059e-16,1.61251422898551e-14
ENSMUSG00000048234.13,29219.2429447596,1.68467533818582,0.205686482750742,8.19050097826489,2.60141056543949e-16,2.47029947294134e-14
ENSMUSG00000026765.12,459.800301190745,2.09103584882574,0.256900441819359,8.13947937970488,3.96981201975977e-16,3.72013173746435e-14
ENSMUSG00000035235.13,452.580804940054,2.95210233199045,0.363181965603519,8.12843866595851,4.34855054741734e-16,4.04841529394853e-14
ENSMUSG00000021895.10,26912.3621347916,3.57433998130592,0.440970628246674,8.10561917812466,5.2477574718136e-16,4.84028263563122e-14
ENSMUSG00000052336.7,53.4948939006125,2.81015475826853,0.346711296163556,8.10517219762832,5.26708655239286e-16,4.84028263563122e-14
ENSMUSG00000048721.2,1003.57489995635,2.50003701573274,0.30929187204314,8.08309962760366,6.31409992948777e-16,5.72853754112253e-14
ENSMUSG00000031488.14,20669.6787775428,1.88549379163815,0.234372980005278,8.04484284662718,8.6356169528443e-16,7.78517265039963e-14
ENSMUSG00000029552.19,5882.42560741193,1.10629404348131,0.137530040687262,8.04401742305148,8.69401516335926e-16,7.78852528219429e-14
ENSMUSG00000033450.8,2966.41452892414,2.49656369108541,0.310636356096635,8.0369333533798,9.21147377413507e-16,8.20051452742375e-14
ENSMUSG00000045551.7,54637.8492962661,2.42669873374033,0.303064701048792,8.00719689671032,1.17352523628603e-15,1.0318329299789e-13
ENSMUSG00000024528.8,108.930795573673,1.68218402164023,0.210196339921395,8.00291775903088,1.21505096778522e-15,1.06179055123513e-13
ENSMUSG00000052310.9,1718.07331245284,1.32383363791355,0.165595391065322,7.99438697778335,1.3022015185314e-15,1.13100966036349e-13
ENSMUSG00000037411.10,1101.7221425312,6.84104801061572,0.858612391705811,7.96756263559691,1.61834440771921e-15,1.39707259051833e-13
ENSMUSG00000053101.3,7076.99616882581,1.33413388782705,0.167918873220167,7.94510981548693,1.94018826981929e-15,1.66482179007867e-13
ENSMUSG00000028126.16,3258.61994916428,1.56624792397407,0.198046490723965,7.90848612489222,2.60537676362953e-15,2.20898729887732e-13
ENSMUSG00000116564.1,1680.77433815841,1.11480682819121,0.141020547830436,7.90527937483029,2.67333354761161e-15,2.25319308001064e-13
ENSMUSG00000026004.15,1708.94422202216,1.6615678984679,0.210853736312851,7.88019186912851,3.2687874894208e-15,2.72284263153859e-13
ENSMUSG00000023087.15,2193.18444997852,1.40353399169558,0.178210576299973,7.8757053640469,3.38825841866703e-15,2.80595075090077e-13
ENSMUSG00000029249.15,4532.84073636393,2.47364657998782,0.314175649510761,7.87345099418054,3.44990253000056e-15,2.84048622181087e-13
ENSMUSG00000026313.16,10935.1922557732,1.40425418044957,0.178407302053147,7.87105776663361,3.51655205842309e-15,2.87872227127463e-13
ENSMUSG00000032423.12,1899.32393341758,1.01809052641092,0.130639967799252,7.79310148005676,6.53840666693954e-15,5.2617550601066e-13
ENSMUSG00000028826.14,771.322861994651,1.11940812108929,0.143837185099858,7.78246682394509,7.11238590605583e-15,5.69150701381232e-13
ENSMUSG00000028420.13,6955.82033827784,1.39892966645849,0.180165333496869,7.76469945303216,8.18390524723079e-15,6.4761970189753e-13
ENSMUSG00000019996.17,88.8361740839782,4.22068267242423,0.54539070690158,7.73882396420423,1.00340594241312e-14,7.8964167092445e-13
ENSMUSG00000020953.17,131.16941236926,10.5792507910457,1.37127216425238,7.71491689748807,1.21061087231756e-14,9.47469300290735e-13
ENSMUSG00000048583.16,2317.79118484087,12.835254535025,1.6662642448651,7.70301263714878,1.32895211949543e-14,1.02878228207027e-12
ENSMUSG00000037697.19,314.737043699445,1.57025482177336,0.203881958134765,7.70178409182936,1.34179467283944e-14,1.03310936864459e-12
ENSMUSG00000021270.13,4953.36366734906,1.38969218445386,0.180993061904081,7.67815169175015,1.61400307375322e-14,1.22940426644604e-12
ENSMUSG00000022848.8,1542.36655719255,1.79680381133192,0.234302628473892,7.66873091879181,1.73706410123456e-14,1.31162437220358e-12
ENSMUSG00000020178.6,211.010430548209,4.9871248829784,0.650612078186127,7.66528174036094,1.78439065981073e-14,1.33072568368294e-12
ENSMUSG00000002996.17,22695.2893950921,1.50913237815766,0.196876086615638,7.66539199402084,1.78285841513904e-14,1.33072568368294e-12
ENSMUSG00000035049.4,253.64834897114,2.76606969566179,0.360951770032635,7.66326674450634,1.81262325093172e-14,1.34473987428497e-12
ENSMUSG00000002797.9,660.693422900309,4.84659374605079,0.632615835164317,7.66119574732417,1.84209837487362e-14,1.35952586796372e-12
ENSMUSG00000038437.11,648.574437419198,4.34923125133622,0.569112407270487,7.64213043991697,2.1365655766066e-14,1.5687237151126e-12
ENSMUSG00000038883.3,536.575240867956,12.6116060619674,1.6552626680982,7.61909653677953,2.55457365340638e-14,1.86601780098053e-12
ENSMUSG00000002983.17,5940.91098372677,3.45276510992615,0.453261025192824,7.61760865818386,2.58418354275052e-14,1.8780158358642e-12
ENSMUSG00000030717.9,507.433872626138,3.2818174479442,0.431083550979426,7.61294983417455,2.67909795383238e-14,1.9371102159588e-12
ENSMUSG00000032688.9,6841.42844283417,2.49807929986783,0.329561337718844,7.58001322958277,3.45519726290682e-14,2.47315727702737e-12
ENSMUSG00000022512.3,2294.40719636966,3.00083879400047,0.401932836326166,7.46602049593507,8.26564776242893e-14,5.77136699647244e-12
ENSMUSG00000043017.9,2327.07293412168,1.34261163965941,0.179850316804253,7.46516138262181,8.31975798600462e-14,5.7808113537878e-12
ENSMUSG00000009596.9,559.775232516241,12.6726622003135,1.69886308123128,7.45949590659699,8.6854127445673e-14,6.00558345308818e-12
ENSMUSG00000029771.12,2731.28937900262,2.83233357549393,0.379737165841502,7.45866833765784,8.74013035432683e-14,6.01422303222374e-12
ENSMUSG00000061751.16,103.257210386286,2.45337226766558,0.329499551084855,7.44575298991459,9.63930152342057e-14,6.60106783171167e-12
ENSMUSG00000052854.15,1092.05191748939,13.6367918439885,1.83773196815707,7.42044655057277,1.16726107423424e-13,7.95524724468544e-12
ENSMUSG00000020115.3,5886.7693708817,1.43473049654118,0.193940907775197,7.3977713778891,1.38489011501579e-13,9.34899279539567e-12
ENSMUSG00000050244.9,667.797053150143,1.97385373731443,0.267424203763822,7.38098388079208,1.57124031791668e-13,1.0556956173776e-11
ENSMUSG00000046352.7,637.366237943737,12.8599519771428,1.74474657235587,7.37067043483482,1.69772065638415e-13,1.13026860265495e-11
ENSMUSG00000031955.10,172.4245908501,6.50946858609612,0.883839594149463,7.36498865765378,1.77161930089805e-13,1.17371838706939e-11
ENSMUSG00000051159.16,394.287640603968,12.167092511921,1.65600103231073,7.3472735067945,2.02290668995869e-13,1.32784713786966e-11
ENSMUSG00000027397.14,4460.5490562103,1.64573993584187,0.224170765157009,7.34145656633324,2.1128172165966e-13,1.38050313913771e-11
ENSMUSG00000006169.20,17018.7739510163,1.17436229545746,0.160338319617463,7.32427718002328,2.40189783301501e-13,1.562220672761e-11
ENSMUSG00000041028.16,6688.28227559663,1.05075106420493,0.143782344720859,7.30792828733511,2.71292501673979e-13,1.75649563356552e-11
ENSMUSG00000032344.17,469.561046418375,3.09007230651048,0.422938451538073,7.30619856216197,2.74805995325029e-13,1.77119303050213e-11
ENSMUSG00000027342.14,1709.79271676927,1.44375318291892,0.198235556222858,7.28301829615187,3.26432935844134e-13,2.0944642964702e-11
ENSMUSG00000037242.8,1359.25429346926,3.28989222763199,0.451929641572131,7.27965578046045,3.3467300838853e-13,2.13770508138395e-11
ENSMUSG00000044258.10,2625.77774086114,7.05540190815342,0.969753268650091,7.27546081692989,3.45239894028156e-13,2.19535582613262e-11
ENSMUSG00000022969.13,9063.09546743634,1.07851649204255,0.149177281107282,7.22976370153124,4.83835151786003e-13,3.04944597435391e-11
ENSMUSG00000048895.13,2848.43334602999,1.06054884318871,0.146801767102339,7.22436019758109,5.03466496316899e-13,3.15919681653653e-11
ENSMUSG00000027936.18,5621.61360240833,1.60790524794988,0.22267348472598,7.22091024860261,5.16407292252907e-13,3.22618661002211e-11
ENSMUSG00000001864.13,140.712581873649,10.6806653030272,1.48724794995815,7.18149606683122,6.89526683929309e-13,4.23345607150391e-11
ENSMUSG00000000982.5,12768.9059868398,6.15712982806439,0.859760191811157,7.16145023543586,7.9827993925828e-13,4.88012852137122e-11
ENSMUSG00000025757.12,3366.31153435635,2.57545371754757,0.359981012156355,7.1544154568601,8.40302147583156e-13,5.11506999580106e-11
ENSMUSG00000021347.3,237.159388253094,11.4336004512768,1.60006431178341,7.14571306107877,8.95299048281284e-13,5.40929907398133e-11
ENSMUSG00000025809.15,4053.60253548957,1.82148826440516,0.254911547954532,7.145569822243,8.96233207989043e-13,5.40929907398133e-11
ENSMUSG00000005891.7,49.2339628551936,9.16611668119589,1.28639359987875,7.12543709954701,1.03750904518723e-12,6.2093608569945e-11
ENSMUSG00000016256.10,7470.76469522523,2.05293518519568,0.288844943196647,7.10739527746566,1.18253399465412e-12,7.01833925827217e-11
ENSMUSG00000072944.11,346.979137651606,11.9827053008818,1.68904011876062,7.0943876156562,1.29925506217308e-12,7.67908261642879e-11
ENSMUSG00000002266.17,177.758269961446,11.0178276862369,1.56023488679577,7.06164679400552,1.6454079518927e-12,9.6847896143635e-11
ENSMUSG00000045039.9,64.8701363928345,9.564449219154,1.35754893503849,7.04538081265026,1.84954969263686e-12,1.08415579514072e-10
ENSMUSG00000024621.16,13729.8371412134,1.12970815281978,0.160385579256218,7.04370154760017,1.87198893876104e-12,1.09281190343083e-10
ENSMUSG00000029401.8,6538.46657911386,3.06379363003052,0.435106702233428,7.04147652588177,1.90213264926293e-12,1.10587663086127e-10
ENSMUSG00000037287.15,2378.3118976686,1.28992302029407,0.183642923710745,7.02408235628955,2.15477688799526e-12,1.24766837368311e-10
ENSMUSG00000029664.10,481.067713425783,12.4540523151479,1.77983038852276,6.99732536058371,2.60894949244707e-12,1.49812574373814e-10
ENSMUSG00000020075.8,846.537422488785,2.10434568025733,0.300758607912058,6.9967928594504,2.61888030181688e-12,1.49812574373814e-10
ENSMUSG00000030605.15,602.794294579051,5.96455490849384,0.852878195687354,6.99344283703592,2.68221177155173e-12,1.52821697895931e-10
ENSMUSG00000028885.8,225.8985104131,4.19960208737981,0.601367889649766,6.98341590839784,2.88087914650895e-12,1.63487022162842e-10
ENSMUSG00000017652.16,54.6081377795134,9.31394774892195,1.33605780801043,6.97121613531955,3.14212798655396e-12,1.76903047590809e-10
ENSMUSG00000002103.16,1751.19923021715,1.20104144605715,0.172282730693706,6.97133973452299,3.13936817998934e-12,1.76903047590809e-10
ENSMUSG00000025083.18,238.908445622027,11.4443860698293,1.64271650243221,6.96674444609566,3.24359081279362e-12,1.8118316681346e-10
ENSMUSG00000020120.15,94676.1193903485,2.28142855547953,0.327471830709209,6.96679329803303,3.24246519248631e-12,1.8118316681346e-10
ENSMUSG00000002900.16,426.58217632872,5.21556182830625,0.749100547393091,6.96243227488844,3.34447393002578e-12,1.853645395303e-10
ENSMUSG00000024726.10,187.520419856783,1.57135557116326,0.225687126233493,6.96253967777302,3.3419242801101e-12,1.853645395303e-10
ENSMUSG00000025225.15,17213.8258904456,3.30434280858204,0.475806396253346,6.94472128706445,3.79208234311731e-12,2.08549887626884e-10
ENSMUSG00000027660.16,14284.8808222935,2.46742948109588,0.356215743085268,6.92678391955644,4.30515383124648e-12,2.35856196816442e-10
ENSMUSG00000026072.12,96.3797430483618,2.64503555450353,0.381983366168701,6.92447836415832,4.37584908295911e-12,2.38810706274596e-10
ENSMUSG00000028640.11,203.903100562859,11.2157425614878,1.62414036163833,6.9056485673283,4.99745760101847e-12,2.70660783531966e-10
ENSMUSG00000048376.6,294.312569119049,5.83677141562926,0.845569671165041,6.90276817472326,5.09988209539482e-12,2.75161820328802e-10
ENSMUSG00000031467.10,960.236812722892,1.61572461867852,0.23487448484248,6.87909808407719,6.023267987271e-12,3.22539207558978e-10
