,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000074656.12,3368.38055526853,1.10951553511988,0.212761510586668,5.2148320063178,1.83983897733452e-07,4.61306687472008e-06
ENSMUSG00000023915.5,8222.00177019675,1.00298181407696,0.192704249764825,5.20477267782622,1.9423422480169e-07,4.81839584093372e-06
ENSMUSG00000031432.3,186.363886886621,1.62002709286698,0.312520888501342,5.18374019936916,2.17479825008131e-07,5.34109306348094e-06
ENSMUSG00000055053.18,2246.91604034297,1.31668858842922,0.255402415883918,5.15534899649367,2.53158981043342e-07,6.10082954998146e-06
ENSMUSG00000039109.16,2325.87926053305,2.87198413397783,0.557620619412202,5.15042671306747,2.59894473410744e-07,6.2524952735857e-06
ENSMUSG00000074220.10,201.592331857339,1.65527764965077,0.321606583090947,5.14690226096111,2.6482321845814e-07,6.3602533927145e-06
ENSMUSG00000020108.4,5100.24746944748,1.62318465592428,0.315793500848252,5.14001919470873,2.74710404241033e-07,6.55320974434006e-06
ENSMUSG00000072235.6,6247.34157991572,1.09222391234221,0.213945222785113,5.10515681595395,3.30520309366777e-07,7.63977172598436e-06
ENSMUSG00000032178.14,1415.52407006159,1.07067137494169,0.210560081168806,5.08487349073224,3.67871188161277e-07,8.39339649633778e-06
ENSMUSG00000026718.17,1404.05516529214,1.11194450737435,0.218771475781713,5.08267589913703,3.72154402157756e-07,8.45023462748574e-06
ENSMUSG00000042659.15,5042.98438482461,1.27485857748266,0.251162967653195,5.07582224160921,3.85823868846328e-07,8.71863330463285e-06
ENSMUSG00000027397.14,11035.6240118555,1.2886192315311,0.253964124855233,5.07402071952348,3.89496617914953e-07,8.78759036208123e-06
ENSMUSG00000037103.8,2116.80897038934,1.16034826471461,0.228941741082157,5.06831239786112,4.01358293702411e-07,8.9740284049562e-06
ENSMUSG00000025880.11,1943.01585180138,1.45552994218644,0.289223852590845,5.03253770098114,4.84029378027373e-07,1.05339685870388e-05
ENSMUSG00000040274.11,672.687426361588,1.20072218988405,0.238785146391912,5.02846264948714,4.94427793120431e-07,1.07272631311068e-05
ENSMUSG00000016239.11,724.141673156269,1.2962718508623,0.258047352938333,5.02338751435315,5.07679639982306e-07,1.09309531007454e-05
ENSMUSG00000030662.10,1494.46908997273,1.57039559752048,0.312827806292993,5.02000003174159,5.16714709896952e-07,1.1074918615458e-05
ENSMUSG00000026082.11,878.938573683366,1.19964470625288,0.239572332283311,5.00744261584523,5.5157988326774e-07,1.17156892322905e-05
ENSMUSG00000029607.14,69.5245046049357,2.54637433198433,0.513353539671633,4.9602742266336,7.03937342114739e-07,1.44736884324929e-05
ENSMUSG00000035268.14,213.368434435751,1.18174880710738,0.239661609106605,4.9309057529599,8.18492185214733e-07,1.64934336923755e-05
ENSMUSG00000018965.11,6344.13738884031,1.13845687019252,0.231377360356081,4.92034686730144,8.63909696307831e-07,1.70921210684903e-05
ENSMUSG00000030727.12,430.333035215669,1.03062562906705,0.21053187826824,4.89534239443737,9.81347141956344e-07,1.9200742282316e-05
ENSMUSG00000075327.10,2294.51122571426,1.10101110245306,0.226618364115146,4.85843725309759,1.18315891830345e-06,2.25944208183556e-05
ENSMUSG00000029314.14,5429.68149339833,1.51002321137491,0.311053092679044,4.85455135124797,1.2065960140455e-06,2.29724188622983e-05
