,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000070705.3,73.0199556884912,-3.27180786834177,0.446916100589772,-7.32085477346674,2.46396382896977e-13,2.31424380464001e-11
ENSMUSG00000059248.13,7731.0571072205,-1.67626659496852,0.23042713887058,-7.27460577423565,3.47433557013517e-13,3.19662507388287e-11
ENSMUSG00000021884.18,315.146503210436,-2.1191677088051,0.294012917913331,-7.20773673430834,5.68894813235187e-13,5.12953489933727e-11
ENSMUSG00000054874.12,3092.68500290627,-1.1161592601208,0.155100765431318,-7.1963491412624,6.18461441975148e-13,5.53953046537343e-11
ENSMUSG00000036561.9,698.820592335199,-1.15354895778802,0.160502723892948,-7.1870989464167,6.61824498358234e-13,5.88893180282573e-11
ENSMUSG00000022130.10,1256.6810485404,-1.75796614687556,0.246069148011531,-7.14419569085182,9.05243619241567e-13,7.95027269496246e-11
ENSMUSG00000035105.5,1232.38517909184,-2.85553670653838,0.401093165191151,-7.11938510639419,1.0840961302505e-12,9.45961300750837e-11
ENSMUSG00000032067.6,1653.08097300276,-1.36088417341517,0.191365861268561,-7.11142606311226,1.14849983998033e-12,9.89392378072226e-11
ENSMUSG00000092305.1,115.556890758578,-3.46643158517262,0.488295900975071,-7.09903887837385,1.25627469044587e-12,1.06194469926753e-10
ENSMUSG00000025877.14,39406.790362607,-1.52067757194712,0.215840412496317,-7.04537928907573,1.84956993138457e-12,1.4979301390405e-10
ENSMUSG00000078780.7,1705.45306866367,-1.49494544917033,0.212301603324429,-7.04161167773106,1.90028816112264e-12,1.52984508209427e-10
ENSMUSG00000031723.8,942.402613414973,-2.22827072052526,0.316556767874653,-7.03908728752118,1.93503128827045e-12,1.53948812787399e-10
ENSMUSG00000025854.15,1939.46782771515,-2.44720577527472,0.347631828890491,-7.03964819068863,1.92725814733738e-12,1.53948812787399e-10
ENSMUSG00000053012.17,1851.06940014686,-1.44978708809633,0.206954523093114,-7.00534139784919,2.46384298991842e-12,1.94082514491123e-10
ENSMUSG00000056498.13,14596.486496166,-1.52711760616353,0.218000986689064,-7.00509492804116,2.46818428779838e-12,1.94082514491123e-10
ENSMUSG00000020455.16,4171.72607288157,-1.62964147615851,0.233748464815807,-6.97177402830288,3.12968981094152e-12,2.44676616722451e-10
ENSMUSG00000032192.9,945.073836976075,-2.11357850125855,0.303916513454301,-6.95447074341474,3.53888069194314e-12,2.73504922048749e-10
ENSMUSG00000062908.12,1209.10314989035,-2.01343472347021,0.290634023724729,-6.92773233383441,4.27639873313184e-12,3.2311895455647e-10
ENSMUSG00000001150.7,4501.60982235077,-1.17158244023661,0.169283280628581,-6.9208396475204,4.48974475154621e-12,3.35490595384876e-10
ENSMUSG00000047989.11,1220.26042157395,-1.00467849506701,0.145626337518972,-6.89901642919585,5.23638160614242e-12,3.87005799033203e-10
ENSMUSG00000020864.13,950.345642075768,-1.23849217674649,0.179725546206606,-6.89101912825883,5.53940887676884e-12,4.07176657925536e-10
ENSMUSG00000045576.16,1007.85607596128,-1.69803769132179,0.246838358845537,-6.87914835953175,6.02114287780204e-12,4.40194364444716e-10
ENSMUSG00000051855.15,61.5629370581403,-2.75870132668372,0.401306348357673,-6.87430273150068,6.22937944938921e-12,4.5296966157521e-10
ENSMUSG00000026792.16,1138.59358730864,-1.39366729242968,0.203084861598832,-6.86248734375232,6.76717360102082e-12,4.8684054762663e-10
ENSMUSG00000021716.14,261.711363257493,-1.82342031279225,0.267186656871849,-6.82451861234528,8.82206364952269e-12,6.15043354947394e-10
ENSMUSG00000095440.2,313.900042872836,-2.36349055167571,0.346526382246538,-6.82052124387515,9.07107718767502e-12,6.29160610068229e-10
